video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
43,1.0,0.46278164616889306,1.0,0.5790916290183091,0.5,0.47331928847577875
44,0.2,1.2419296402915558,0.2,1.181764680314878,0.3333333333333333,1.7414316245818888
45,0.5,0.35940998208130426,0.5,0.4640106043785144,0.5,0.21823639205819284
46,0.5,0.5253590728666914,0.5,0.8649464343467581,0.3333333333333333,0.2977899263097632
47,1.0,0.36438377236524067,1.0,0.21998655105495538,0.5,0.18691348775895836
48,1.0,0.15926135287502693,1.0,0.05868357100747157,1.0,0.08088303279079828
49,0.5,0.2074520364261541,0.5,0.07522325380445109,0.5,0.09146925518591566
50,0.5,0.22467902948478718,0.5,0.30786321479289314,0.5,0.20661025426162116
51,NaN,NaN,0.5,0.29300468460621526,0.5,0.15021555956695726
52,NaN,NaN,1.0,0.39676076374672603,0.5,0.5848837168041714
53,NaN,NaN,1.0,0.1509311476872232,1.0,0.3110309586692144
54,NaN,NaN,1.0,0.9896775991763974,0.5,0.16266851530352391
55,NaN,NaN,1.0,0.5843241622293708,0.5,0.3328334278055317
56,NaN,NaN,0.0,NaN,1.0,0.3467272204155503
57,NaN,NaN,0.3333333333333333,0.5635264093687852,0.5,0.10100569739230976
58,NaN,NaN,0.6666666666666666,0.3004768844036068,0.3333333333333333,0.15432677244115903
59,NaN,NaN,0.0,NaN,0.0,NaN
60,NaN,NaN,1.0,0.3281570422010222,0.5,0.374586904162872
61,NaN,NaN,1.0,0.22230174675776188,0.5,0.08814901158663112
62,NaN,NaN,0.6666666666666666,0.3896821341395419,0.3333333333333333,0.35986219341860753
63,NaN,NaN,0.0,NaN,0.0,NaN
64,NaN,NaN,1.0,0.10250721839595767,1.0,0.10149545402245422
65,NaN,NaN,1.0,0.3471461689032995,0.3333333333333333,0.26202018102297525
66,NaN,NaN,0.5,0.8608687080295514,0.3333333333333333,0.3983165001305398
67,NaN,NaN,1.0,0.23515750053123297,0.5,0.13743458855478702
68,NaN,NaN,0.3333333333333333,0.831403605496944,0.5,0.1979865045547771
69,NaN,NaN,1.0,0.19422509319245498,1.0,0.15189020723851715
70,NaN,NaN,0.5,0.3579261725615015,0.3333333333333333,0.17791607940567616
71,NaN,NaN,0.6666666666666666,0.4599727887901943,0.3333333333333333,0.14481500361438754
72,NaN,NaN,1.0,0.8198176622671189,0.3333333333333333,0.40731685425691344
73,NaN,NaN,0.5,0.0398754483515196,0.5,0.2589801149300126
74,NaN,NaN,0.3333333333333333,0.8360996015851667,0.5,0.08040598532727705
75,NaN,NaN,0.5,0.29884429560002485,0.5,0.27476149137117933
76,NaN,NaN,0.5,0.8224159909209372,0.3333333333333333,0.4063588350714875
77,NaN,NaN,0.3333333333333333,0.5167779885891639,0.5,0.381034726880213
78,NaN,NaN,0.6666666666666666,0.0836169663890681,0.3333333333333333,0.17650528713229374
79,NaN,NaN,1.0,0.34180846088971334,0.25,0.4052388467862075
80,NaN,NaN,0.3333333333333333,0.1642525770719155,0.5,0.3310062368710689
81,NaN,NaN,1.0,0.33789768862562164,0.5,0.3124521754937167
82,NaN,NaN,0.3333333333333333,0.9724936940064937,0.5,0.4258641836797986
83,NaN,NaN,0.5,0.22301532815848182,0.3333333333333333,0.1589850755762119
84,NaN,NaN,0.6666666666666666,0.42351089753822035,0.3333333333333333,0.37354053441050594
85,NaN,NaN,0.0,NaN,0.0,NaN
86,NaN,NaN,1.0,0.6603319099959295,0.5,0.49205575102781085
87,NaN,NaN,0.6666666666666666,0.26658881153883374,0.3333333333333333,0.18245103906663054
88,NaN,NaN,0.5,0.26421296581785797,0.5,0.1556135004049484
89,NaN,NaN,1.0,0.3294051899644149,0.5,0.2680716783125739
90,NaN,NaN,0.3333333333333333,0.8325530218148746,0.5,0.17037835078709038
91,NaN,NaN,0.6666666666666666,0.5596603513112552,0.3333333333333333,0.05763159551611348
92,NaN,NaN,0.5,0.2239046298253059,0.5,0.39250711976038793
93,NaN,NaN,1.0,0.8048761690989961,0.5,0.1656118181835281
94,NaN,NaN,0.5,0.4900527102163634,0.5,0.3927400328451805
95,NaN,NaN,1.0,0.42409732413702017,1.0,0.6145533143742297
96,NaN,NaN,0.6666666666666666,0.30386630884121935,0.3333333333333333,0.3533242737133123
97,NaN,NaN,1.0,0.0745119799935149,1.0,0.13978431072371839
98,NaN,NaN,1.0,0.3918781716576998,1.0,1.4439181134341859
99,NaN,NaN,0.5,0.5248991910974148,0.3333333333333333,0.2833037576945647
100,NaN,NaN,1.0,0.07272266277962387,1.0,1.491126236468964
