video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
33,0.3333333333333333,1.0954977496807226,0.3333333333333333,0.8684489963648343,0.5,0.3609923777458217
34,1.0,0.9033804046917994,1.0,0.38609023490770844,1.0,0.5087128291939812
35,0.0,NaN,0.0,NaN,0.0,NaN
36,0.5,0.15245584837732692,0.5,0.058749721920407734,0.5,0.06958097362018878
37,1.0,0.2551056958750378,1.0,0.19609361394383495,0.5,0.10849685530957998
38,1.0,0.3521508826543688,1.0,0.3350624717442082,0.5,0.1437261330232781
39,1.0,0.059079980594006716,1.0,0.05890330753086758,1.0,0.08001355861274426
40,1.0,0.6170459935126934,1.0,0.5616945271072337,1.0,0.5077149813306981
41,1.0,0.31618603728955863,1.0,0.41661304801929333,0.3333333333333333,0.5915075871679936
42,0.6666666666666666,0.38187645701522943,0.6666666666666666,0.3281274331854232,0.3333333333333333,0.3935117608642808
43,1.0,0.42184398344108426,1.0,0.45010057750003357,0.5,0.40856745128920535
44,0.2,1.2679907109157371,0.2,1.8105301211051352,0.3333333333333333,2.1189567275121557
45,0.5,0.38214898286741494,0.5,0.37260810412959183,0.5,0.3281068746225269
46,0.5,1.1458877628941018,0.6666666666666666,0.2901086479302042,0.3333333333333333,0.09407944701345436
47,1.0,0.2707996433012756,1.0,0.34654933776777097,0.5,0.365771357959752
48,1.0,0.05248527021577585,1.0,0.11935523032298707,1.0,0.12219772481079715
49,0.5,0.17576022652361953,0.5,0.16936632533855112,0.5,0.12289313804576348
50,0.5,0.2714626271443237,0.5,0.3279190270568617,0.5,0.23472524607518805
51,NaN,NaN,0.5,0.25697051831669,0.5,0.5674739984975229
52,NaN,NaN,1.0,0.30092863805213815,0.5,0.5449755280575839
53,NaN,NaN,1.0,0.1846557859640812,1.0,0.3332649693056146
54,NaN,NaN,1.0,0.6663172313436726,0.5,0.29242959054725026
55,NaN,NaN,1.0,0.29652499482343636,0.5,0.2016791739225728
56,NaN,NaN,0.0,NaN,0.0,NaN
57,NaN,NaN,0.3333333333333333,0.26043126884662904,0.5,0.2088339211311153
58,NaN,NaN,0.6666666666666666,0.24959500965319037,0.3333333333333333,0.7906198317600321
59,NaN,NaN,0.0,NaN,0.0,NaN
60,NaN,NaN,1.0,0.3387119223619516,0.5,0.39904320144562866
61,NaN,NaN,1.0,0.13287402345600807,0.5,0.21040348338872011
62,NaN,NaN,0.6666666666666666,0.4556195111625369,0.3333333333333333,0.47815119834710035
63,NaN,NaN,0.0,NaN,0.0,NaN
64,NaN,NaN,1.0,0.24372148867596227,1.0,0.09805001775129694
65,NaN,NaN,1.0,0.7027770352513154,0.3333333333333333,0.16183803473912
66,NaN,NaN,0.5,0.6027304767106305,0.3333333333333333,0.5337266648455538
67,NaN,NaN,1.0,0.4344197615038583,0.5,0.19243701217624226
68,NaN,NaN,0.3333333333333333,0.8399334045278889,0.5,0.11120100453566222
69,NaN,NaN,1.0,0.08548343759167278,1.0,0.2584198378107977
70,NaN,NaN,0.5,0.29419588665756063,0.3333333333333333,0.17595320725510513
71,NaN,NaN,0.6666666666666666,0.37608388300902845,0.3333333333333333,0.14873441098399615
72,NaN,NaN,1.0,0.6537544482830214,0.3333333333333333,0.41162741994510105
73,NaN,NaN,0.5,0.17885702904106637,0.5,0.22197578902116424
74,NaN,NaN,0.3333333333333333,0.8115712365919472,0.5,0.1534473006199103
75,NaN,NaN,0.5,0.30815702704877124,0.5,0.29747486585236205
76,NaN,NaN,0.5,1.0898623216761303,0.3333333333333333,0.3313636028074037
77,NaN,NaN,0.3333333333333333,0.8854128183174783,0.5,0.37639546780182953
78,NaN,NaN,0.6666666666666666,0.0928549425427229,0.3333333333333333,0.041600290895512926
79,NaN,NaN,0.6666666666666666,0.3761980630600641,0.3333333333333333,0.3796530330409472
80,NaN,NaN,0.3333333333333333,0.46054707782197624,0.5,0.2753163795683758
81,NaN,NaN,1.0,0.27166989937411906,0.5,0.2824113973156497
82,NaN,NaN,0.3333333333333333,1.2350842903660786,0.5,0.5783137725664989
83,NaN,NaN,0.5,0.3737321052203454,0.3333333333333333,0.21322999301688764
84,NaN,NaN,0.6666666666666666,0.29806925509633353,0.3333333333333333,0.3213682572681595
85,NaN,NaN,0.0,NaN,0.0,NaN
86,NaN,NaN,1.0,0.42832329438133043,0.5,0.5849449176720791
87,NaN,NaN,1.0,0.2800735408064569,0.3333333333333333,0.21067948668153208
88,NaN,NaN,0.5,0.19641876077920412,0.5,0.20500783136803669
89,NaN,NaN,1.0,0.44397225714869537,0.5,0.33589679602531725
90,NaN,NaN,0.3333333333333333,0.8149586088011482,0.5,0.17739861987397082
91,NaN,NaN,0.6666666666666666,0.09632979948799404,0.3333333333333333,0.08822021721623817
92,NaN,NaN,0.5,0.4015660775000174,0.5,0.26720808857567546
93,NaN,NaN,1.0,0.3550352163733864,0.5,0.06302931111301156
94,NaN,NaN,0.5,0.07867664556838902,0.5,1.0139234901054706
95,NaN,NaN,1.0,0.4120792787910676,1.0,0.6774281790612443
96,NaN,NaN,0.6666666666666666,0.22605686879756726,0.3333333333333333,0.34416921799022177
97,NaN,NaN,1.0,0.18648802906345097,1.0,0.2201353565026839
98,NaN,NaN,1.0,0.9264957572610504,1.0,0.30204852551113875
99,NaN,NaN,0.5,0.33597649962338716,0.3333333333333333,0.4140437225421438
100,NaN,NaN,1.0,0.18500461929962322,1.0,0.5433307513898551
