video,Jacc_sim_online,avg_dist_online,Jacc_sim_retrospective,avg_dist_retro,Jacc_sim_lesioned,avg_dist_lesioned
57,NaN,NaN,0.3333333333333333,0.3743461288826767,0.3333333333333333,0.44492369903254503
58,NaN,NaN,0.6666666666666666,0.20974654932653566,0.3333333333333333,0.04778139118148197
59,NaN,NaN,0.0,NaN,0.0,NaN
60,NaN,NaN,1.0,0.420256058176293,0.5,0.23080864714644356
61,NaN,NaN,1.0,0.4212087847186494,0.5,0.07570392093050474
62,NaN,NaN,0.6666666666666666,0.5024617884225496,0.3333333333333333,0.3066997853770597
63,NaN,NaN,0.0,NaN,0.0,NaN
64,NaN,NaN,0.5,0.14170404055967958,1.0,0.08864583609051462
65,NaN,NaN,1.0,0.2640139070676792,0.3333333333333333,0.3666922063230284
66,NaN,NaN,0.4,0.5145964512341034,0.3333333333333333,0.44520861144928936
67,NaN,NaN,1.0,0.25712632726136153,0.5,0.1994051874671409
68,NaN,NaN,0.25,0.4266435736631602,0.5,0.15390207072881937
69,NaN,NaN,1.0,0.1389271434523882,1.0,0.11793332420557935
70,NaN,NaN,0.5,0.3872802347777929,0.6666666666666666,0.26581419360991404
71,NaN,NaN,0.6666666666666666,0.3305918213452414,0.3333333333333333,0.1338436562488948
72,NaN,NaN,0.6666666666666666,0.2599395800657804,0.3333333333333333,0.5851160063679367
73,NaN,NaN,0.5,0.13238617774727043,0.5,0.23752413015733073
74,NaN,NaN,0.3333333333333333,0.8354716444072359,0.5,0.20815618319439658
75,NaN,NaN,0.5,0.3988414697039893,0.5,0.4221630633238207
76,NaN,NaN,0.5,0.6677064140661201,0.3333333333333333,0.6652194213630709
77,NaN,NaN,0.5,0.3879889559247043,0.5,0.11426211699845307
78,NaN,NaN,0.6666666666666666,0.09622031373522903,0.3333333333333333,0.19382660769509683
79,NaN,NaN,1.0,0.27144191788113053,0.3333333333333333,0.2923632381263042
80,NaN,NaN,0.3333333333333333,0.430140172596326,0.5,0.20866315573093755
81,NaN,NaN,1.0,0.33961785161353497,0.5,0.4845466333502261
82,NaN,NaN,0.3333333333333333,0.580949079769803,0.5,2.1314789286814992
83,NaN,NaN,0.5,0.5894413632647166,0.5,0.3649923785257349
84,NaN,NaN,0.5,0.2379489387460914,0.3333333333333333,0.1590597947098617
85,NaN,NaN,1.0,0.1708806843435944,1.0,0.021626526809339963
86,NaN,NaN,0.5,0.6150003674211364,0.5,0.47905123271388506
87,NaN,NaN,0.6666666666666666,0.20096009552500144,0.3333333333333333,0.13572998429746366
88,NaN,NaN,1.0,2.469936719341242,0.5,0.273911921328409
89,NaN,NaN,1.0,0.3265715496973799,0.5,0.252698568191675
90,NaN,NaN,0.5,0.2005404426862204,0.5,0.12431080060360093
91,NaN,NaN,0.6666666666666666,0.16172007896994817,0.3333333333333333,0.06761511839597573
92,NaN,NaN,0.0,NaN,0.0,NaN
93,NaN,NaN,0.5,0.982291624134979,0.5,0.2810835210902447
94,NaN,NaN,0.3333333333333333,0.08785046799282965,0.5,0.09020719354522728
95,NaN,NaN,0.5,0.41901135498070624,1.0,0.24373635499105523
96,NaN,NaN,0.6666666666666666,0.38680192329126695,0.3333333333333333,0.18739518453575815
97,NaN,NaN,0.0,NaN,0.0,NaN
98,NaN,NaN,1.0,0.6683635358713308,1.0,0.859223423883312
99,NaN,NaN,0.6666666666666666,0.17257656581401798,0.3333333333333333,0.27961124164216655
100,NaN,NaN,1.0,0.40559787610583575,1.0,0.7919521661815444
